id,item_id,code_id,tag_id,description,filepath,created,created_by
242,8,2,113,The game has specific rules that can be learned to ease the investigation resulting in more ways to solve a case.,f9de6542-ff3d-4228-a61d-b22d3eddce08.png,1713446212785,2
243,8,2,358,"The game saves a lot of information for the player, this information is predefined. This is the case for the detective notebook (image) as well as the screen with the wires. As described the saved infomation might be overriden.",03a03fc0-7471-4a05-8ab3-06d122df23ba.png,1713446485755,2
244,8,2,115,indoor map with predefined symbols e.g. for cameras,a21e0844-fa78-4006-9c40-6f3fbc099178.png,1713446825585,2
245,8,2,334,"the city, building and floors can be explored",21ffd902-1b98-48e6-b9b8-3c2539384847.png,1713446860304,2
246,8,2,143,Multiple options in the game to apply text search,76455107-11f7-49d9-a21b-af5d6aba8547.png,1713447232595,2
247,8,2,315,the red line,209a6021-e480-4c2a-a258-7d7c8dffb6e9.png,1713447333177,2
248,8,2,133,"red strings can be automatically generated or from the player drawn, they can also be customized in color.",fdd4ff25-fcc5-4d2d-a49d-b9bfb6509fc0.png,1713447811895,2
249,8,2,322,first person,1e1a25db-c83c-4d47-b9fb-57fd6a6c9a1c.png,1713448323418,2
250,8,2,120,the player can gather information by pinning it to the board or using the recently investigated tab,7ddb059d-a720-4331-8492-fb6ecb82b102.png,1713448458553,2
251,8,2,131,"The city is procedurally generated and therefore random, as are the specifics of the murder cases.",8ad08e6f-85a5-4496-8f42-e6fc43a40ae1.png,1713448864948,2
252,8,2,98,the player can go to suspects handcuff them and provide the game with information that accuses the person and proves their crime.,3ff807c7-ad62-4b92-980f-19f1e03f40f1.png,1713449631952,2
253,8,2,120,free text notes,6744253e-4567-4572-89b9-30f3c07576e4.png,1713449754164,2
254,26,2,112,highlight discrepency,786309f2-d38f-4450-8c27-07c5d417a5fe.png,1713450360108,2
255,26,2,104,the player can talk to people,d9d4072d-e2ea-4898-b530-571eb1cdd95a.png,1713450398266,2
256,26,2,208,The player can talk to people.,5e33f1e3-effe-454d-adc2-edd880329e1f.png,1713450452084,2
257,26,2,106,discrepancy,7393c1b7-fb7f-4597-92bd-61b717933621.png,1713450521213,2
258,26,2,333,investigate customers,dc17a331-8728-40b6-85a1-a5003d1b86bb.png,1713450567772,2
259,26,2,133,connect two pieces of information that do not match,c6ba044b-f782-419f-9219-c9bd1e1ac549.png,1713450640048,2
260,26,2,289,The player must apply the rules of the game to let people pass or deny them.,9644f220-760a-4f91-a76f-dfd38efda497.png,1713450686080,2
261,26,2,113,Each round new rules need to be learned to succeed in the game.,65172ef6-da54-426d-a820-48b3809c20d3.png,1713450751412,2
262,26,2,322,The game is played from a first person perspective but without the camera moving. The screen is divided into multiple areas providing different perspectives.,,1713450782707,2
263,26,2,358,The game send you error messages if you decided wrong and also presents newspapers.,c2c6ae9a-ffa4-4ee5-831e-e8ed5f1233c9.png,1713450873011,2
264,26,2,111,The player can hide different types of information on the screen and customize his workspace. The player can for example show and hide a map on demand and position it freely.,fd15676a-e6c4-4358-873a-dfcdd4e51807.png,1713450938715,2
265,26,2,343,The player has money that is rare and needs to be used to feed his family.,f838121d-a6fa-4755-b81f-518d6aeba6e0.png,1713451015166,2
266,26,2,354,"The player has only a limited amount of time each round (day), so making the most of it is important since the player gets paid for each citizen processed.",928aac9f-b41a-46da-a02a-61dc019d59b4.png,1713451078123,2
267,26,2,212,The player must choose if he lets specific citizens pass even though it is against the rules. This can have bad outcomes for the player but can also be benificial. ,cf190ec2-6871-4aaf-be08-d14e32f1622a.png,1713451168190,2
268,26,2,213,The game has a story which the player can directly influence.,7acf5f82-132a-4dc0-b332-1f3af20fde78.png,1713451211282,2
269,26,2,166,The game presents its content in a queue which needs to be processed.,796cb63c-4024-4eb3-9779-0f50033cbf68.png,1713451265175,2
270,26,2,347,The player needs to be fast in some instances reacting quickly enough to prevent bad outcomes.,5b883602-f7dd-433c-96ba-66409c0227e7.png,1713451305367,2
271,26,2,304,"The player might need to remember rules for himself. Even though the game provides sufficient material to research rules that where forgotten, it is faster to know which rules currently apply instead of researching them each time anew.",,1713451417113,2
272,26,2,350,In some situations the player is forced to enact violence.,38782cc4-fd09-4b63-afc9-56801cc4f63d.png,1713451457435,2
273,7,2,322,first person view,0efc35ba-b1db-4d80-9aa2-bc772a2bbd7c.png,1713501783532,2
274,7,2,144,"The complete game is based on time, being able to travel to different stages of the crews history.",b4b43196-4947-42c2-a5d3-b5291d66df54.png,1713501888766,2
275,7,2,112,The player can hover over characters in the picture allowing him to get a close up image.,4e2ead6f-67b3-46d9-af53-b5f942332403.png,1713502059390,2
276,7,2,312,"Using the clock and a corpse the player can jump to different key points in time, rewatching sequences that occured.",e28ed32f-c82f-4296-aa62-6155779f50f4.png,1713502313306,2
277,7,2,212,"The player must choose the name and the fate of each passenger, choosing from a big variety of possibilities.",5019923e-1b9c-4879-941f-bacd642bff99.png,1713502538788,2
278,7,2,106,The player must observe and rule out possible solutions for each passenger for example when finding the correct name.,,1713502663151,2
279,7,2,334,Explore the ship and the temporal events that happend to the crew. Find new clues and story pieces.,2cd7e7da-53b0-4acc-8727-2664e8d5d63b.png,1713502714358,2
280,7,2,358,When choosen a certain number of fates correctly the game confirms these choices.,97472576-2144-4171-bfb8-11178daa1743.png,1713502806496,2
281,7,2,120,The player can note the name and fate of each passenger in the logbook even if the player is not yet certain. Essentially making an educated guess.,f7738719-9183-467f-a735-4285cb27e617.png,1713502902308,2
282,7,2,304,The bits of information that the player obtains must be remembered by the player himself.,,1713502993862,2
283,7,2,140,The game has bookmarks.,b665bff7-7abf-482b-ab95-ec27a9e7c630.png,1713503146121,2
284,7,2,357,Since monst of the passengers die the player is experiencing violence.,9bc113ad-8729-4fc4-bed4-5fa84f6010b8.png,1713503803848,2
285,48,2,300,Every riddle has one solution and in most cases only one way to solve it.,2c2cff71-1b0e-4162-a646-1b46ead71943.png,1713504330821,2
286,48,2,130,Bring number in the correct order.,04b92e29-dfd1-4629-bd89-a5624d42f367.png,1713504453592,2
287,48,2,359,logic challenges,ad3f7c27-97fd-4bb7-a2d7-387fc4ce2e6a.png,1713504469234,2
288,48,2,113,Each stage has special symbols adding new rules to the levels.,bfdccd27-8c3b-4825-8f2a-66d95fda8543.png,1713504593681,2
289,47,2,356,The game has an endless mode in which the level are randomly generated.,5bb2cdff-0e2a-4dc4-a687-d0899044bcf3.png,1713504711151,2
290,47,2,131,The game has an endless mode in which the level can be random generated. ,63bb88e3-08d4-4332-abf8-c15c5161dbcb.png,1713504748205,2
291,47,2,359,No guessing,6d2c86ff-59c2-444e-9e65-4ee33a607389.png,1713504823662,2
292,47,2,112,"highlighting lines, also allowing to see crossings",32531015-ccb1-4c14-990c-66a53f97a6a8.png,1713504877093,2
293,47,2,111,Hide line indicators that are not needed anymore.,b247ba3b-e039-4950-aad6-7b67edd4b574.png,1713504910591,2
294,47,2,300,Every puzzle has one valid solution.,d48e29ec-a85c-46c7-adda-d57fc24d647e.png,1713505116739,2
295,47,2,334,Explore each puzzle by revealing different cells after each other.,d3db8816-64a7-4559-83c9-dd1b1967f82c.png,1713505213508,2
296,53,2,177,Minecraft has a gameplay element hat is similar to real life electricity allowing the player to reconstruct complex systems and build fully automated machines.,c000ae81-147c-407f-8c25-47d612617328.png,1713526383054,2
297,53,2,175,The player can construct complex machinery from the ground up.,9a63b2d0-5b5d-4af9-a312-5c8e9a441ec1.png,1713526425905,2
298,53,2,176,The player has complete control over every part of his build machines and can fully customize the speed and each action the machine does.,fa4b489e-e253-4247-8b3a-1379261c53eb.png,1713526485434,2
299,53,2,192,Minecraft has a text chat.,1f501644-5421-446d-ab06-2d1a12d17dbe.png,1713526501831,2
300,53,2,129,Due to the ability to harvest and place blocks everywhere it is possible to build structures with those blocks. In these cases it is not uncommon to layout the structure using very common blocks without actually starting the actual building. Essentially using blocks as placeholder.,,1713526619948,2
301,53,2,334,The game is completely procedural generated and therefore random and almost unlimited in size. This allows the player to explore areas with a multitude of bioms and animal wildlife.,,1713526721594,2
302,53,2,322,"Minecraft has multiple camera modes, one of which being the first person view.",70225094-0855-49c9-8226-59fb4ffb3348.png,1713526769476,2
303,53,2,320,"Minecraft has multiple camera modes, one of which being the spectator mode.",9fa70c25-d35a-413e-9f9f-2e6d3097c90b.png,1713526787670,2
304,53,2,290,The game allows the player to alter the color of beds and sheep as well as selecting different skins for the playercharacter or changing the texturepack altogether.,bea9d99b-67d5-4331-9029-c19910f4195c.png,1713526857943,2
305,53,2,185,Since blocks are a valuable resource to build structures it is not uncommon for players to grind them for example to obtain glas. Other scenarios are rare minerals that need to be mined which is timeconsuming or farming monsters for experience points. All of these scenarios are often done even if the player already has enough resources.,,1713526993722,2
306,53,2,120,"The player can place signs with free text (but limited space) or even write books, saving important information.",b117bbe0-11b4-4f56-bb18-e8de8ca080de.png,1713527054881,2
307,53,2,140,The player can place signs on blocks to tag them as something. Another example would be placing blocks above chests to essentially tag the contents of them.,07d1b023-cb32-4a6c-a3d0-5be19c767aad.png,1713527126132,2
308,53,2,309,"The player can drop items and blocks which stay in the gameworld for a limited amount of time, other players could then collect these items for them self.",f02aa349-85d4-4f44-989d-e5cc5aef467a.png,1713527201878,2
309,53,2,118,"Using the functionality of the map, which just shows the most top block at each coordinate it is possible to draw whole pictures by placing blocks on specific positions.",f0bb0daa-e6b3-4dc7-a533-a0525488e6ef.png,1713527271549,2
310,53,2,343,"In one mode the player regularly has to consume food to stay alive, this food need to be farmed and obtained. Other examples are rare minerals that allow for trading.",17cf8039-a882-4a9c-b503-141b6d111e93.png,1713527349485,2
311,53,2,312,"Using player placed portals, the player can travel long distances in a short amount of time.",61049dee-4bee-419a-a420-2f6549b3d266.png,1713527439689,2
312,53,2,124,"The game has certain gameobjects and blocks that react to physics, like water, sand and pressure plates.",0aeb35b2-4e62-4fb8-b876-71ba27f629c5.png,1713527503458,2
313,53,2,117,Using flags the player can place symbols on his map to indicate important locations.,1ea3cf49-9e9b-4d67-a76f-33aca67d0127.png,1713527544586,2
314,53,2,131,The world is randomly generated and monster do spawn randomly.,,1713527599738,2
315,53,2,182,Multiple objects in the world can be combined (crafted) to more advanced versions. These combinations require a crafting recipe for example rare ores can be combined to form tools.,7e796810-b2b0-4934-a5d0-888fb2cd23dc.png,1713527675547,2
316,53,2,304,"Depending on the playstyle player might need to remember different things. Stating with the crafting recipes, other informations are where the players base is located or where the player saw an interesting cave.",,1713527766509,2
317,53,2,142,The player can write on signs or in books. This text can be read by other players allowing to share or save important information.,2d158237-9e0d-4897-bcb4-a5c86cac6ce6.png,1713527835211,2
318,53,2,321,The player can change the view to a third person camera.,27346391-bb6d-4dfc-a9ba-88b619562a80.png,1713527879657,2
319,53,2,350,The player can beat monsters and animals and even player vs player fight can occur.,95088157-104d-4027-b97c-c5cdc792f6ad.png,1713527917732,2
320,62,3,,After buying a stock each of those automatically gernerates money in a specific time interval.,d7432ff3-4faa-4623-836a-75da5873f615.png,1713254794545,2
321,62,3,,The player kinda has to babysit the stocks and click on them or upgrades to buy them. Especially after a reset the game starts anew just with higher multipliers.,173bd713-dad7-41eb-be9c-c792dbb29183.png,1713254924029,2
322,62,3,697,The money is directly reinvested and therefore a consumable.,fc65b1cc-fbab-4767-adb8-c3a9c9db24c6.png,1713255048399,2
323,62,3,449,The player has to manage his own time and how he spends it most efficiently to maximize the output.,a53a27e2-94e9-4602-b3ee-5582c5cef0ed.png,1713255100372,2
324,42,3,,Each player can accuse every other player of being an imposter.,e6d8b70c-b783-4ad9-827e-a190ba87b10a.png,1713255146645,2
325,42,3,365,"An direction inficator with the general direction is shown when
- an emergency must be fixed
- a task has multiple components
- in the hide and seek gamemode",c041b8cf-5351-4162-9fa5-5b89a0720948.png,1713255266419,2
326,42,3,668,Finding contradictions in the storys or actions of other players is an important game element.,d9d2b2d4-921e-4474-b990-0aca84a50973.png,1713255448980,2
327,42,3,406,The players explore the map and what is happening on it.,8f26bcdf-eba5-4569-baa2-f84f3598e79a.jpg,1713255512151,2
328,42,3,411,The player can customize the appearance of its character.,42dcaca8-7766-47a3-a85d-9e7b9b8511c2.png,1713255545736,2
329,42,3,581,Each round some players are given the role of the imposter while they must roleplay as a crewmember.,,1713255681609,2
330,42,3,439,"The game does have minigames that force the players to move around, but the tasks itself are rarely complex.",02054f7c-ad30-4ee7-8410-c2e4c5ff3267.png,1713255741511,2
331,42,3,448,"Each imposter has a set of skills, which are unuseable for a set amount of time after use. Therefore the imposter must manage its use.",a2c5936f-6106-41ad-a5b6-64d2a845c94e.png,1713255865968,2
332,42,3,697,Each crewmember has a limited amount of emergency meeting buttons.,,1713255921051,2
333,42,3,449,"Since the imposter reduces the number of crewmembers with increasing round length, each crewmember must manage the time spend well.",ed1ffc0a-0c6a-4d59-aeeb-429f9a024d10.png,1713255988257,2
334,42,3,504,"Attacking or not attacking a crewmember as imposter is non trivial, neither is accusing another participant of being an imposter.",,1713256050179,2
335,42,3,478,"In some minigames the player needs to order stuff.
For accusing another player the player needs to connect the dots.",,1713256123234,2
336,42,3,489,"Since there is no way to write down information, the player needs to remember everything the other players do or say. This is an important part of the game experience, since it might be difficult to remember or talk about everything that happend.",,1713256210031,2
337,42,3,498,Since the players do roleplaying and are hiding their real intentions social deduction can be used to find the truth.,adf072ed-eef6-49f0-a325-254cc15696f3.png,1713256313408,2
338,42,3,504,A player can plan each round how he want to win it. As an imposter a specific strategy might be to wait in one room for targets or focus on using wents to escape.,,1713256388971,2
339,157,3,,"Even though the player builds the buildings, processing the resources is done automatically without the users input.
Additionally the game allows the player to define tradingroutes.",ffbb969c-9042-48d3-85ef-ca14375e647e.png,1713256478863,2
340,157,3,697,The game has money and resources that can be used to build or buy stuff.,ab35498c-587b-468a-afc9-89757b41f819.png,1713256542634,2
341,157,3,450,The game has ships and soldiers that need to be managed and directed.,95b96f01-a505-4823-84c5-c277eddd3bc3.png,1713256592135,2
342,157,3,,Weather and quests are randomly appearing events. The world is also randomly generated.,58bdc962-b302-4777-8d15-2df6e5fdb48a.png,1713256652873,2
343,157,3,504,"The player might plan ahead when selecting an island, expanding or structuring his city.",,1713256742845,2
344,79,3,466,"Stones can be removed in a way, that connecting ones are disappearing automatically.",d6da7c5c-b283-4d04-933c-38a7eccf438a.png,1713256837615,2
